Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_MeanRatio,Outlet_years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDQ10,OUT019,517.3266,0.4938969931527239,0.16784213536114648,0.5974242609457451,0.35568540396318876,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDV21,OUT010,375.5112,0.4135159273593331,0.8705939989147711,0.3933829771339703,0.350907420177838,0.45833333333333337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ36,OUT049,745.696,0.19648704971717773,0.4871181968266674,0.025444994533069837,0.2040061192012413,0.41666666666666663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDH12,OUT019,319.584,0.30038701994641254,0.4469240624506932,0.3218952250949072,0.3172313715494362,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDV40,OUT017,886.8456,0.7618338791306938,0.027594040904323255,0.1736590740853928,0.07177787102015987,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCF07,OUT046,1720.4272,0.2646621018160166,0.08758132328662742,0.29928726171315256,0.07134830441074247,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDA08,OUT027,3946.8624,0.43435546293539734,0.14244335066364444,0.5643612180727883,0.08221231469596041,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDP33,OUT019,255.6672,0.8422149449240846,0.4702027500163553,0.9553426508838772,0.385328049916472,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDS27,OUT046,589.2330000000001,0.33581423042572195,0.02734913970591065,0.7004334494631542,0.03589287898775395,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DRD60,OUT013,2544.6876,0.6635903542721047,0.10352446652530468,0.6386860012631664,0.0355384569116885,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM28,OUT049,3415.554,0.6635903542721047,0.12837854017463718,0.62256789519793,0.014558077657908008,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCU54,OUT035,4194.54,0.25751711818993755,0.29256242875779764,0.7616223200157557,0.03920240576986833,0.20833333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCX05,OUT018,579.246,0.6338195891634415,0.2890335227994289,0.3529701390162243,0.015575525529903433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX59,OUT046,848.895,0.33581423042572195,0.14804239012056816,0.008768310820447017,0.03928358271742871,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDE10,OUT049,1573.9512,0.12593033640964574,0.256059109659008,0.43197492003341287,0.07177787102015987,0.41666666666666663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDW16,OUT027,3858.9768,0.7618338791306936,0.11606159790343001,0.25632771699638035,0.011974008001640501,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDW07,OUT027,2036.6822,0.8005358737719559,0.4261583926296791,0.2515356640792128,0.037204744196612516,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDG38,OUT018,1278.336,0.26317356356058347,0.14550703667073303,0.22764331166934923,0.07177787102015987,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRC27,OUT018,1228.401,0.5504614468591842,0.16860133998837804,0.9125282684432492,0.015575520388180775,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDT43,OUT035,259.66200000000003,0.7022923489133672,0.05224297429700638,0.0791278718361415,0.013853689179916417,0.20833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDR44,OUT017,1174.4712,0.09258707948794287,0.30764578742596776,0.4176887449150758,0.13195295206634944,0.08333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDP26,OUT017,627.1836,0.19231914260196487,0.42106112917688077,0.31553949432593775,0.14848537884985974,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCE55,OUT027,7939.665,0.25989877939863054,0.3870637999176457,0.6237181576784901,0.13493773954244787,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDU39,OUT035,1125.8678,0.8511461744566837,0.09992246077590022,0.12379625668086033,0.07126105886649586,0.20833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDK27,OUT027,2787.0388,0.38374516225066985,0.016404702658810937,0.3806715155960312,0.03383046257335087,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDP32,OUT046,2416.1882,0.12473950580529919,0.2588995686022482,0.4073788277000183,0.08868754040857996,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCW54,OUT049,916.1408,0.1753498064900268,0.24367323811099795,0.11871387921140383,0.07177787102015987,0.41666666666666663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDA36,OUT013,2591.2936,0.08514438821077702,0.006425081873212933,0.6591827448743285,0.03553848733153292,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU24,OUT049,2050.6639999999998,0.13247990473355165,0.3609412056474665,0.27046872983857284,0.07177787102015987,0.41666666666666663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDX34,OUT046,1205.098,0.09764810955641562,0.21061394557692234,0.385910091070228,0.07134829743200449,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDU27,OUT013,287.6256,0.8362607919023519,0.5164750285738475,0.07448098119511848,0.08855959686529008,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ25,OUT010,517.3266,0.24263173563560586,0.13470596683509523,0.6063377340423365,0.32853445982170376,0.45833333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY01,OUT018,1842.9344,0.43137838642453114,0.5153758686642063,0.3641510298881486,0.07322764728003417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH27,OUT013,1725.7536,0.150044656147663,0.16847582594774738,0.48609328416491804,0.01359392964371664,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDL10,OUT017,1289.6546,0.22863947603453405,0.11126565558219455,0.29208262874450763,0.1401045539398476,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDL15,OUT018,1829.6184,0.791604644239357,0.1331523007238708,0.519435615861568,0.015575520526103559,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDT24,OUT010,154.4656,0.46412622804406073,0.9467373661262328,0.203493741892984,0.5150526081817783,0.45833333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCN55,OUT045,2163.1842,0.5980946710330455,0.17251740022243345,0.8788845764657147,0.08969387189515582,0.29166666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDZ59,OUT027,4161.25,0.1235486752009527,0.30769136396347163,0.5673213400430563,0.0119740101720347,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDM57,OUT035,1258.362,0.4224471568919321,0.22246463038718042,0.2194446142248844,0.03581234127917371,0.20833333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDD14,OUT049,1844.266,0.9612980053587377,0.5125906231600174,0.6474432763550177,0.014558080319985345,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU19,OUT013,517.3266,0.2509675498660315,0.11513820313792797,0.604215478543148,0.07177787102015987,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRJ39,OUT045,8323.8316,0.9345043167609408,0.10105724698194746,0.7982150982349625,0.0401541853717165,0.29166666666666663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDI04,OUT046,5536.7928,0.5415302173265852,0.21346756512335818,0.7094810491072945,0.013930070537958916,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCQ54,OUT045,2358.2636,0.782673414706758,0.027686770597222285,0.5821660928087796,0.08979023769013339,0.29166666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDW12,OUT017,3483.4656,0.2238761536171479,0.09912895675631991,0.4798606442149014,0.055327905568211766,0.08333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ32,OUT027,2972.1312,0.791604644239357,0.13179172840028783,0.3885798884882071,0.03383045065417667,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DRG49,OUT017,5375.6692,0.19380768085739802,0.19784155811170157,0.9119696907958628,0.016214880108975205,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDP58,OUT049,4380.964,0.3896993152724025,0.3938080396737129,0.8041574136326902,0.07177787102015987,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDD57,OUT049,952.0939999999999,0.8064900267936888,0.058062735469669384,0.27555110730802934,0.03995101442414667,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRG23,OUT035,1829.6184,0.25751711818993755,0.2561143323340504,0.5202845180612432,0.08886761105143254,0.20833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCZ17,OUT017,1480.0734,0.45221792200059546,0.2247232567815051,0.033364403153841454,0.07177787102015987,0.08333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRJ11,OUT018,3592.6568,0.2944328669246799,0.252028893258881,0.6672252443140531,0.15380684484193036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDG16,OUT045,2157.192,0.6367966656743078,0.2660712356601617,0.7802650612228267,0.03675659819025279,0.29166666666666663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDZ51,OUT027,2189.8162,0.40160762131586775,0.15613119109650453,0.27724891170738,0.08873823850659035,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCN43,OUT046,3325.671,0.45221792200059546,0.010704953031136838,0.3925451106628908,0.07177787102015987,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCN30,OUT046,965.41,0.7022923489133672,0.041311067411190165,0.27356297835638954,0.03928357601007165,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDP39,OUT027,1298.31,0.48198868710925885,0.20169579569987645,0.08931469823224608,0.011974011167098009,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDP34,OUT049,2659.8709999999996,0.493896993152724,0.41212994423770355,0.5363915883978838,0.08524790052315662,0.41666666666666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDM44,OUT010,412.796,0.4730574575766597,0.14899528579620014,0.30734079688147287,0.286097883749118,0.45833333333333337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDC28,OUT017,1627.881,0.19946412622804405,0.13586045925965834,0.3303732113630653,0.07177787102015987,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRC24,OUT018,2922.1962,0.791604644239357,0.0657223645676594,0.5187208402094411,0.03762779619668721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDN46,OUT045,1537.9979999999998,0.15808276272700206,0.4351694134760807,0.29517687726232444,0.0900170839327572,0.29166666666666663,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCN53,OUT035,423.4488,0.03691574873474246,0.08243129769523537,0.024607128061990252,0.013853695297401769,0.20833333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDY32,OUT019,326.242,0.1816016671628462,0.6856482180309637,0.5599825805268627,0.3172313724243056,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCW06,OUT017,2501.4106,0.693361119380768,0.14485261744139957,0.6868730857255397,0.09143086625788022,0.08333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY48,OUT013,1743.0644,0.5623697529026497,0.06200558623529457,0.30791041025745514,0.035538445240502536,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCP29,OUT013,958.752,0.23012801428996726,0.33435175426106295,0.14697383343859718,0.05029356919855332,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDB60,OUT010,194.4136,0.28252456088121464,0.13597051255902373,0.69492662089386,0.2860978887135877,0.45833333333333337,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRE60,OUT035,3848.324,0.28818100625186066,0.47943917522599316,0.8271787923856868,0.03581233784102317,0.20833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDN51,OUT045,4697.8848,0.791604644239357,0.053613727761465134,0.9741305543670926,0.07228392517446286,0.29166666666666663,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DRE15,OUT027,1290.3204,0.5236677582613871,0.04348480717944376,0.1821370603535508,0.09750210428950246,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DRG15,OUT013,1102.5648,0.09377791009228936,0.19595278753756934,0.12251186765275149,0.07177787102015987,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX55,OUT019,217.7166,0.6278654361417086,0.2865734272838874,0.7878941452913093,0.44101835465582745,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDC57,OUT018,1544.656,0.9255730872283419,0.15775758755911995,0.6918213366474476,0.015575525830687664,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDA25,OUT017,1651.184,0.711223578445966,0.19991735327281193,0.30734079688147287,0.08715916315976319,0.08333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCK29,OUT035,1354.9029999999998,0.0631140220303662,0.3761220135999969,0.38702724636500074,0.21068431295645113,0.20833333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDP48,OUT046,5492.85,0.1765406370943733,0.12452737509284093,0.6443379921086052,0.008462372058590906,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDP49,OUT027,1713.1034,0.2646621018160166,0.20066636752317654,0.09877571324762818,0.08244224371059716,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDL38,OUT010,178.4344,0.5504614468591842,0.06491517588790585,0.23823251770809986,0.2860978850240273,0.45833333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDZ21,OUT035,1930.82,0.7767192616850254,0.10972279250191454,0.2841742558523318,0.03920241014975839,0.20833333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDQ44,OUT017,2544.6876,0.9493896993152724,0.1008878804554883,0.3866138309937589,0.07395788453676844,0.08333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCB42,OUT013,1969.4364,0.43137838642453114,0.015329756439217556,0.36358141651216647,0.07096438024414453,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
